City_ID,City,Lat,Lng,Max Temp,Current Description,Humidity,Cloudiness,Wind Speed,Country,Date
522,Goba,7.0167,39.9833,47.77,broken clouds,44,52,4.83,ET,2022-02-13 01:56:26
523,Wyndham,37.6985,-77.6125,57.11,overcast clouds,55,98,5.01,US,2022-02-13 01:56:27
524,Aberdeen,57.1437,-2.0981,45.09,overcast clouds,80,100,13.8,GB,2022-02-13 01:56:24
525,Roma,43.2128,-75.4557,26.44,overcast clouds,76,100,10.0,US,2022-02-13 01:56:28
526,Manbij,36.5281,37.9549,36.37,few clouds,66,16,5.57,SY,2022-02-13 01:56:28
527,Lalmohan,22.3384,90.7419,64.15,clear sky,61,0,13.09,BD,2022-02-13 01:56:28
528,Libreville,0.3925,9.4537,79.07,light rain,86,100,5.39,GA,2022-02-13 01:56:29
529,Berlevag,70.8578,29.0864,23.13,scattered clouds,77,30,18.3,NO,2022-02-13 01:56:29
530,Tayga,56.06,85.6197,-2.9,clear sky,97,6,5.32,RU,2022-02-13 01:56:30
531,Shakiso,5.75,38.9167,55.15,clear sky,44,6,3.24,ET,2022-02-13 01:56:30
532,Karia,11.7306,11.1629,63.88,clear sky,15,7,8.59,NG,2022-02-13 01:56:31
533,Dwarka,22.2394,68.9678,67.87,clear sky,58,5,8.48,IN,2022-02-13 01:56:31
534,Methoni,36.8197,21.7049,54.21,overcast clouds,71,100,1.86,GR,2022-02-13 01:56:32
535,Darhan,49.4867,105.9228,-14.87,overcast clouds,98,100,1.79,MN,2022-02-13 01:52:07
536,Codajas,-3.8367,-62.0569,74.03,overcast clouds,97,100,3.18,BR,2022-02-13 01:56:32
537,Kailua,21.4022,-157.7394,80.08,few clouds,65,20,10.36,US,2022-02-13 01:56:33
538,Dharmabad,18.9,77.85,63.12,few clouds,31,22,2.86,IN,2022-02-13 01:56:33
539,Riva,38.9521,-76.578,52.05,overcast clouds,53,98,1.01,US,2022-02-13 01:56:34
540,Selfoss,63.9331,-20.9971,22.89,broken clouds,77,52,11.79,IS,2022-02-13 01:56:34
541,Port Blair,11.6667,92.75,75.24,mist,83,40,2.3,IN,2022-02-13 01:56:34
542,Vanavara,60.34,102.2797,-15.52,broken clouds,99,77,4.0,RU,2022-02-13 01:56:35
543,Rio Grande,-32.035,-52.0986,72.95,broken clouds,87,82,10.11,BR,2022-02-13 01:56:35
544,Richards Bay,-28.783,32.0377,70.38,clear sky,91,1,9.48,ZA,2022-02-13 01:56:36
545,Pachperwa,27.5167,82.65,54.1,clear sky,81,0,1.1,IN,2022-02-13 01:56:36
546,Dafeng,23.4517,108.5881,47.34,overcast clouds,93,100,5.79,CN,2022-02-13 01:56:37
547,Davila,18.4726,120.5763,80.58,broken clouds,67,58,3.78,PH,2022-02-13 01:56:37
548,Kathmandu,27.7167,85.3167,46.62,mist,93,75,0.0,NP,2022-02-13 01:53:03
549,Stolin,51.8912,26.846,27.63,broken clouds,80,60,7.25,BY,2022-02-13 01:56:38
550,Ozernovskiy,51.5,156.5167,23.85,few clouds,63,12,4.16,RU,2022-02-13 01:56:38
551,Surab,28.4914,66.2585,43.34,clear sky,32,0,4.61,PK,2022-02-13 01:56:39
552,Ardakan,32.31,54.0175,48.58,overcast clouds,62,94,8.84,IR,2022-02-13 01:56:39
553,Boddam,57.4667,-1.7833,44.98,overcast clouds,77,100,20.62,GB,2022-02-13 01:57:40
554,Albina,5.5,-54.05,72.07,overcast clouds,98,100,2.08,SR,2022-02-13 01:57:40
555,Banda Aceh,5.5577,95.3222,81.21,broken clouds,75,58,9.19,ID,2022-02-13 01:57:41
556,Nacozari,25.3366,-108.2574,64.11,broken clouds,60,65,7.0,MX,2022-02-13 01:57:41
557,Yurla,59.3259,54.3223,12.78,overcast clouds,98,97,3.51,RU,2022-02-13 01:57:42
558,Condado,21.8767,-79.8403,73.56,scattered clouds,80,31,2.44,CU,2022-02-13 01:57:42
559,Mount Pleasant,32.7941,-79.8626,59.14,overcast clouds,67,100,0.0,US,2022-02-13 01:56:08
560,Mantes-La-Ville,48.9737,1.7025,35.94,scattered clouds,81,45,10.42,FR,2022-02-13 01:57:43
561,Petatlan,17.5167,-101.2667,73.99,scattered clouds,65,26,2.51,MX,2022-02-13 01:57:44
562,Saint-Francois,46.4154,3.9054,31.41,few clouds,93,17,2.3,FR,2022-02-13 01:57:44
563,Gus-Zheleznyy,55.0581,41.1656,16.86,overcast clouds,94,87,9.44,RU,2022-02-13 01:57:45
564,Harindanga,22.0383,88.3214,58.98,clear sky,48,6,6.26,IN,2022-02-13 01:57:45
565,Laurel,39.0993,-76.8483,51.53,broken clouds,51,75,8.05,US,2022-02-13 01:57:45
566,Shwebo,22.5667,95.7,65.03,clear sky,57,8,8.48,MM,2022-02-13 01:57:46
567,Ulaanbaatar,47.9077,106.8832,-29.07,smoke,62,60,2.24,MN,2022-02-13 01:57:46
568,Falmouth,50.1544,-5.0711,50.9,overcast clouds,89,100,26.44,GB,2022-02-13 01:57:47
569,Alghero,40.5589,8.3181,44.69,clear sky,93,0,2.3,IT,2022-02-13 01:57:47
570,Sao Joao Da Barra,-21.6403,-41.0511,74.35,moderate rain,87,100,1.05,BR,2022-02-13 01:54:08
571,Foshan,23.0268,113.1315,58.08,light rain,83,100,8.55,CN,2022-02-13 01:52:59
572,Puerto Madero,14.7208,-92.4215,79.56,scattered clouds,72,34,7.05,MX,2022-02-13 01:57:48
573,Vila Do Maio,15.1333,-23.2167,74.19,overcast clouds,69,100,18.95,CV,2022-02-13 01:57:49
574,Medford,42.3265,-122.8756,61.77,clear sky,47,0,1.99,US,2022-02-13 01:57:40
575,Dalby,-27.1833,151.2667,77.7,clear sky,33,0,13.44,AU,2022-02-13 01:57:49
576,Svarstad,59.399,9.9698,40.37,overcast clouds,55,100,5.99,NO,2022-02-13 01:57:50
577,Jatai,-17.8814,-51.7144,68.77,clear sky,95,6,2.33,BR,2022-02-13 01:57:50
578,Bathsheba,13.2167,-59.5167,77.61,scattered clouds,69,40,17.27,BB,2022-02-13 01:57:51
579,Mafinga,-7.25,35.0667,64.76,light rain,97,100,2.42,TZ,2022-02-13 01:57:51
580,Lebedyn,50.5852,34.4849,21.85,few clouds,92,13,7.56,UA,2022-02-13 01:57:51
581,Dutse,11.7594,9.3392,62.51,clear sky,15,2,7.07,NG,2022-02-13 01:57:52
582,Haimen,23.1935,116.6142,60.69,overcast clouds,81,100,7.23,CN,2022-02-13 01:57:52
583,Glamoc,44.0458,16.8486,22.68,scattered clouds,92,47,3.15,BA,2022-02-13 01:57:53
584,Kaniv,49.7518,31.46,28.92,clear sky,76,3,5.57,UA,2022-02-13 01:57:53
585,Labuhan,-6.8844,112.2051,80.85,overcast clouds,78,99,8.7,ID,2022-02-13 01:57:54
586,Burladingen,48.2833,9.1167,31.53,overcast clouds,81,98,5.44,DE,2022-02-13 01:57:54
587,Tremedal,-14.9758,-41.4108,69.93,overcast clouds,74,98,3.53,BR,2022-02-13 01:57:55
588,Nemuro,43.3236,145.575,25.23,overcast clouds,70,100,8.32,JP,2022-02-13 01:57:55
589,Havre,49.5833,0.3333,38.97,clear sky,81,0,13.56,FR,2022-02-13 01:57:56
590,Iquitos,-3.7481,-73.2472,77.04,scattered clouds,94,40,3.44,PE,2022-02-13 01:57:56
591,Port Moresby,-9.4431,147.1797,89.02,haze,55,40,11.5,PG,2022-02-13 01:55:31
592,Astoria,46.1879,-123.8313,55.94,clear sky,89,0,6.53,US,2022-02-13 01:53:07
593,Bonavista,48.6499,-53.1147,43.12,overcast clouds,78,100,27.34,CA,2022-02-13 01:57:58
594,Tatvan,38.5067,42.2817,20.57,broken clouds,95,65,5.93,TR,2022-02-13 01:57:58
595,Yershov,51.3513,48.2766,16.18,broken clouds,97,60,8.48,RU,2022-02-13 01:57:58
596,Kismayo,-0.3582,42.5454,75.78,few clouds,81,16,10.83,SO,2022-02-13 01:57:59
597,Issoire,45.55,3.25,40.26,few clouds,91,22,6.89,FR,2022-02-13 01:57:59
598,Hollola,61.05,25.4333,29.01,snow,93,100,9.26,FI,2022-02-13 01:59:00
599,Sanmenxia,34.7747,111.1814,41.47,clear sky,62,2,11.52,CN,2022-02-13 01:59:00
600,Henties Bay,-22.116,14.2845,71.85,overcast clouds,80,100,1.3,NA,2022-02-13 01:59:01
601,Samarai,-10.6167,150.6667,82.29,few clouds,67,21,8.1,PG,2022-02-13 01:59:01
602,Erzin,36.9559,36.2,36.12,overcast clouds,72,96,2.44,TR,2022-02-13 01:59:02
603,Bambous Virieux,-20.3428,57.7575,79.05,moderate rain,94,75,8.05,MU,2022-02-13 01:59:02
604,Gusau,12.1628,6.6614,66.88,clear sky,14,2,10.27,NG,2022-02-13 01:59:03
605,Ilam,26.9167,87.9167,51.62,clear sky,73,0,1.9,NP,2022-02-13 01:59:03
606,Awbari,26.5921,12.7805,49.28,clear sky,34,0,8.93,LY,2022-02-13 01:59:04
607,Sorland,67.667,12.6934,32.7,light snow,83,100,5.44,NO,2022-02-13 01:59:04
608,Bundaberg,-24.85,152.35,86.22,broken clouds,54,75,19.57,AU,2022-02-13 01:59:04
609,Sisimiut,66.9395,-53.6735,9.72,light snow,94,100,10.56,GL,2022-02-13 01:59:05
610,Lalibela,12.0333,39.0333,58.39,overcast clouds,59,93,2.75,ET,2022-02-13 01:59:05
611,Tanout,14.9709,8.8879,59.18,clear sky,17,0,12.01,NE,2022-02-13 01:59:06
612,Tianpeng,30.9866,103.9393,37.87,clear sky,74,6,1.05,CN,2022-02-13 01:59:06
613,Kirakira,-10.4544,161.9205,84.67,broken clouds,71,54,3.47,SB,2022-02-13 01:59:07
614,Dunkwa,5.9656,-1.78,75.63,overcast clouds,90,100,2.21,GH,2022-02-13 01:59:07
615,Poum,-20.2333,164.0167,81.82,overcast clouds,73,100,5.93,NC,2022-02-13 01:59:08
616,Chernyshevskiy,63.0128,112.4714,-12.8,overcast clouds,99,93,0.87,RU,2022-02-13 01:59:08
617,Lakes Entrance,-37.8811,147.981,89.17,broken clouds,51,57,6.53,AU,2022-02-13 01:59:09
618,Viedma,-40.8135,-62.9967,69.39,broken clouds,31,67,5.35,AR,2022-02-13 01:59:09
619,General Roca,-39.0333,-67.5833,77.4,overcast clouds,14,99,11.86,AR,2022-02-13 01:59:09
620,Lanigan,51.8501,-105.0344,-2.31,few clouds,94,21,6.2,CA,2022-02-13 01:59:10
621,Kirkuk,35.4681,44.3922,47.14,clear sky,51,0,6.85,IQ,2022-02-13 01:59:10
622,Phuket,8.0,98.25,80.82,few clouds,83,20,3.44,TH,2022-02-13 01:59:11
623,Tessalit,20.1986,1.0114,62.04,clear sky,16,4,4.92,ML,2022-02-13 01:59:11
624,Luanda,-8.8368,13.2343,75.97,overcast clouds,86,97,3.6,AO,2022-02-13 01:59:11
625,Venado Tuerto,-33.7456,-61.9688,55.89,clear sky,53,0,8.01,AR,2022-02-13 01:59:12
626,Itarema,-2.9248,-39.9167,78.13,scattered clouds,85,49,8.97,BR,2022-02-13 01:59:12
627,Verkhnyaya Inta,65.9811,60.3094,0.36,overcast clouds,79,99,10.36,RU,2022-02-13 01:59:13
628,Port Hedland,-20.3167,118.5667,84.25,scattered clouds,70,40,13.8,AU,2022-02-13 01:59:13
629,Suleja,9.1758,7.1808,75.02,clear sky,16,7,7.09,NG,2022-02-13 01:59:14
630,Pisco,-13.7,-76.2167,69.85,clear sky,78,0,11.5,PE,2022-02-13 01:59:14
631,Talara,-4.5772,-81.2719,73.11,overcast clouds,81,91,8.12,PE,2022-02-13 01:59:15
632,Genhe,50.7833,121.5167,-6.54,broken clouds,83,73,1.28,CN,2022-02-13 01:59:15
633,Lahaina,20.8783,-156.6825,79.84,clear sky,77,0,7.7,US,2022-02-13 01:54:31
634,Kutulik,53.3508,102.7839,-22.11,overcast clouds,100,95,3.74,RU,2022-02-13 01:59:16
635,Vostok,46.4856,135.8833,8.49,overcast clouds,89,100,3.27,RU,2022-02-13 01:59:16
636,Baghdad,33.3406,44.4009,46.31,clear sky,49,0,10.36,IQ,2022-02-13 01:59:17
637,Hokitika,-42.7167,170.9667,61.93,overcast clouds,45,100,4.05,NZ,2022-02-13 01:59:17
638,Caravelas,-17.7125,-39.2481,76.6,overcast clouds,83,100,4.5,BR,2022-02-13 01:59:17
639,Ola,59.5833,151.2833,2.16,scattered clouds,68,48,4.47,RU,2022-02-13 01:59:18
640,Xuddur,4.1213,43.8894,66.58,overcast clouds,74,99,10.83,SO,2022-02-13 01:59:18
641,Nombre De Dios,23.85,-104.2333,54.46,clear sky,19,3,15.46,MX,2022-02-13 01:59:19
642,Gat,31.61,34.7642,54.39,clear sky,9,0,0.72,IL,2022-02-13 01:59:19
643,Smolenka,52.1352,113.4974,-21.93,mist,69,20,2.24,RU,2022-02-13 01:59:20
644,Lorengau,-2.0226,147.2712,83.19,overcast clouds,72,100,1.19,PG,2022-02-13 01:59:20
645,Kokopo,-4.352,152.2633,81.55,light rain,77,100,4.52,PG,2022-02-13 01:59:21
646,Pahrump,36.2083,-115.9839,64.51,clear sky,14,0,1.01,US,2022-02-13 02:00:21
647,Tigpalay,7.4939,122.3431,83.79,overcast clouds,71,100,3.47,PH,2022-02-13 02:00:22
648,Shemordan,56.1856,50.3972,10.87,broken clouds,98,83,7.76,RU,2022-02-13 02:00:22
649,Sechura,-5.5569,-80.8222,73.56,overcast clouds,73,100,11.74,PE,2022-02-13 02:00:23
650,Kiboga,0.9161,31.7742,65.71,overcast clouds,75,100,1.81,UG,2022-02-13 02:00:24
651,Safranbolu,41.2508,32.6942,31.5,overcast clouds,93,100,2.17,TR,2022-02-13 02:00:25
652,Agadez,19.75,10.25,56.86,clear sky,22,0,4.61,NE,2022-02-13 02:00:25
653,Damavand,35.7178,52.065,31.84,clear sky,50,1,6.38,IR,2022-02-13 02:00:26
654,Yelyzavethradka,48.8038,32.4046,28.06,clear sky,86,6,4.72,UA,2022-02-13 02:00:26
655,Riyadh,24.6877,46.7219,48.34,clear sky,42,0,12.88,SA,2022-02-13 01:59:52
656,Namibe,-15.1961,12.1522,74.07,overcast clouds,80,100,0.72,AO,2022-02-13 02:00:27
657,Mathathane,-22.2687,28.7495,70.88,overcast clouds,54,90,7.47,BW,2022-02-13 02:00:28
658,Nhulunbuy,-12.2333,136.7667,88.41,scattered clouds,62,40,9.22,AU,2022-02-13 02:00:28
659,Shasta Lake,40.6804,-122.3708,68.72,clear sky,44,0,1.23,US,2022-02-13 02:00:29
660,High Wycombe,51.6291,-0.7493,46.49,overcast clouds,91,100,4.0,GB,2022-02-13 02:00:29
661,Andros Town,24.7,-77.7667,76.69,clear sky,79,4,9.46,BS,2022-02-13 02:00:30
662,Sandpoint,48.2766,-116.5533,34.05,clear sky,84,0,0.0,US,2022-02-13 02:00:30
663,Lasko,46.1546,15.2356,31.23,clear sky,78,1,0.65,SI,2022-02-13 02:00:31
664,Soverato,38.685,16.5499,48.15,overcast clouds,85,96,2.15,IT,2022-02-13 02:00:31
665,Williams Lake,52.1415,-122.1445,23.22,broken clouds,69,64,2.21,CA,2022-02-13 02:00:14
666,Erdenet,49.0333,104.0833,-12.86,overcast clouds,99,98,1.99,MN,2022-02-13 02:00:32
667,Ust-Ilimsk,58.0006,102.6619,-16.17,scattered clouds,98,28,2.33,RU,2022-02-13 02:00:33
668,Yakima,46.4665,-120.6678,48.83,clear sky,49,3,0.94,US,2022-02-13 02:00:33
669,La Romana,18.4273,-68.9728,76.73,few clouds,88,20,5.75,DO,2022-02-13 01:57:17
670,College,64.8569,-147.8028,5.79,clear sky,78,0,0.0,US,2022-02-13 01:57:10
671,Wattegama,6.7989,81.4808,74.32,overcast clouds,86,100,3.33,LK,2022-02-13 02:00:34
672,Eydhafushi,5.1033,73.0708,81.01,overcast clouds,71,100,2.48,MV,2022-02-13 02:00:34
673,Yellandu,17.6,80.3333,64.9,broken clouds,32,82,2.3,IN,2022-02-13 02:00:35
674,Kalabo,-14.97,22.6814,65.48,light rain,95,100,4.18,ZM,2022-02-13 02:00:36
675,Tual,-5.6667,132.75,81.86,clear sky,72,10,3.89,ID,2022-02-13 02:00:36
676,Male,4.1748,73.5089,80.19,overcast clouds,74,100,3.91,MV,2022-02-13 02:00:37
677,Marang,5.2056,103.2059,79.32,scattered clouds,78,39,1.54,MY,2022-02-13 02:00:37
678,Markova,48.6758,24.4138,18.3,clear sky,73,2,5.06,UA,2022-02-13 02:00:38
679,Anloga,5.7947,0.8973,80.73,broken clouds,83,64,12.06,GH,2022-02-13 02:00:38
680,Bazarnyye Mataki,54.8833,49.9333,12.07,light snow,97,44,8.81,RU,2022-02-13 02:00:39
681,Biltine,14.5333,20.9167,68.68,overcast clouds,13,85,8.21,TD,2022-02-13 02:00:39
682,Manokwari,-0.8667,134.0833,82.56,moderate rain,68,100,1.01,ID,2022-02-13 02:00:40
683,Nobres,-14.7203,-56.3275,73.62,overcast clouds,95,100,1.34,BR,2022-02-13 02:00:40
684,Kumylzhenskaya,49.8809,42.5898,26.98,broken clouds,89,55,12.68,RU,2022-02-13 02:00:40
685,Kidal,18.4411,1.4078,64.78,clear sky,14,0,2.91,ML,2022-02-13 02:00:41
686,Kadyy,57.787,43.1903,18.97,snow,95,100,9.13,RU,2022-02-13 02:00:41
687,Leningradskiy,69.3833,178.4167,-16.6,overcast clouds,94,93,4.29,RU,2022-02-13 02:00:42
688,Casper,42.8666,-106.3131,31.5,clear sky,58,7,7.36,US,2022-02-13 01:58:03
689,Gigmoto,13.7796,124.39,78.42,overcast clouds,85,100,16.08,PH,2022-02-13 02:00:43
690,Brokopondo,4.75,-55.1667,74.43,broken clouds,92,69,7.09,SR,2022-02-13 02:00:43
691,Horta,38.5333,-28.6333,60.55,overcast clouds,93,100,14.38,PT,2022-02-13 02:00:44
692,Arecibo,18.4724,-66.7157,76.26,few clouds,92,18,3.0,PR,2022-02-13 02:00:44
693,Penzance,50.1186,-5.5371,51.01,overcast clouds,89,100,31.23,GB,2022-02-13 02:01:45
694,Honiara,-9.4333,159.95,84.85,overcast clouds,72,98,2.89,SB,2022-02-13 02:01:45
695,Batagay-Alyta,67.8006,130.4114,-12.48,broken clouds,88,62,3.85,RU,2022-02-13 02:01:45
696,Hwange,-18.3693,26.5019,66.09,overcast clouds,94,100,1.77,ZW,2022-02-13 02:01:46
697,Halifax,44.6453,-63.5724,43.48,few clouds,92,14,9.6,CA,2022-02-13 02:01:40
698,Weymouth,42.2209,-70.9398,46.2,overcast clouds,55,100,9.22,US,2022-02-13 02:01:47
699,Kings Mountain,35.2451,-81.3412,58.62,clear sky,38,0,4.61,US,2022-02-13 02:01:47
700,Kristiinankaupunki,62.2743,21.376,32.41,light snow,98,100,15.5,FI,2022-02-13 02:01:48
701,Bohodukhiv,50.1647,35.5276,23.04,clear sky,93,6,8.32,UA,2022-02-13 02:01:48
702,Hualmay,-11.0964,-77.6139,70.97,broken clouds,79,81,8.1,PE,2022-02-13 02:01:49
703,Puerto Del Rosario,28.5004,-13.8627,62.28,clear sky,82,0,8.05,ES,2022-02-13 02:01:49
704,Port Macquarie,-31.4333,152.9167,75.88,broken clouds,55,63,9.24,AU,2022-02-13 02:01:50
705,Malpe,13.35,74.7167,72.7,scattered clouds,60,31,4.21,IN,2022-02-13 02:01:50
706,Natitingou,10.3042,1.3796,72.88,scattered clouds,15,35,3.6,BJ,2022-02-13 02:01:50
707,General Pico,-35.6566,-63.7568,56.61,clear sky,51,0,7.14,AR,2022-02-13 02:01:51
708,Oktyabrskoye,43.0645,44.7417,26.74,few clouds,100,12,4.47,RU,2022-02-13 02:01:51
